Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime
2019-09-07 13:44:06.269,11845,256,6,100,False,8,car,0 days 00:59:05.176000,0 days 00:59:05.176000
2019-09-07 13:44:06.509,11982,258,6,100,False,8,car,0 days 00:59:05.416000,0 days 00:59:05.416000
2019-09-07 13:44:06.749,12045,259,6,100,False,8,car,0 days 00:59:05.656000,0 days 00:59:05.656000
2019-09-07 13:44:06.989,12025,261,6,91,True,8,car,0 days 00:59:05.896000,0 days 00:59:05.896000
2019-09-07 13:44:07.229,11605,261,6,5,True,8,car,0 days 00:59:06.136000,0 days 00:59:06.136000
2019-09-07 13:44:07.469,11185,240,6,1,True,8,car,0 days 00:59:06.376000,0 days 00:59:06.376000
2019-09-07 13:44:07.708,10108,223,6,0,True,8,car,0 days 00:59:06.615000,0 days 00:59:06.615000
2019-09-07 13:44:07.948,10419,201,6,0,True,8,car,0 days 00:59:06.855000,0 days 00:59:06.855000
2019-09-07 13:44:08.188,10915,185,5,0,True,8,car,0 days 00:59:07.095000,0 days 00:59:07.095000
2019-09-07 13:44:08.428,10633,173,4,0,True,8,car,0 days 00:59:07.335000,0 days 00:59:07.335000
2019-09-07 13:44:08.708,10992,154,3,0,True,8,car,0 days 00:59:07.615000,0 days 00:59:07.615000
2019-09-07 13:44:08.948,10105,138,3,0,True,8,car,0 days 00:59:07.855000,0 days 00:59:07.855000
2019-09-07 13:44:09.188,10576,132,3,0,True,8,car,0 days 00:59:08.095000,0 days 00:59:08.095000
2019-09-07 13:44:09.428,9781,118,2,0,True,8,car,0 days 00:59:08.335000,0 days 00:59:08.335000
2019-09-07 13:44:09.668,8858,103,2,0,True,8,car,0 days 00:59:08.575000,0 days 00:59:08.575000
2019-09-07 13:44:09.908,7829,94,2,0,True,8,car,0 days 00:59:08.815000,0 days 00:59:08.815000
2019-09-07 13:44:10.148,7025,87,2,0,True,8,car,0 days 00:59:09.055000,0 days 00:59:09.055000
2019-09-07 13:44:10.388,6379,76,2,12,False,8,car,0 days 00:59:09.295000,0 days 00:59:09.295000
2019-09-07 13:44:10.628,6830,73,2,43,False,8,car,0 days 00:59:09.535000,0 days 00:59:09.535000
2019-09-07 13:44:10.868,6968,78,2,62,False,8,car,0 days 00:59:09.775000,0 days 00:59:09.775000
2019-09-07 13:44:11.108,6968,80,2,100,False,8,car,0 days 00:59:10.015000,0 days 00:59:10.015000
2019-09-07 13:44:11.348,7014,80,2,100,False,8,car,0 days 00:59:10.255000,0 days 00:59:10.255000
2019-09-07 13:44:11.588,7031,80,2,100,False,8,car,0 days 00:59:10.495000,0 days 00:59:10.495000
2019-09-07 13:44:11.828,7030,81,2,100,False,8,car,0 days 00:59:10.735000,0 days 00:59:10.735000
2019-09-07 13:44:12.108,7034,80,2,100,False,8,car,0 days 00:59:11.015000,0 days 00:59:11.015000
2019-09-07 13:44:12.348,6987,80,2,100,False,8,car,0 days 00:59:11.255000,0 days 00:59:11.255000
2019-09-07 13:44:12.549,6955,80,2,100,False,8,car,0 days 00:59:11.456000,0 days 00:59:11.456000
2019-09-07 13:44:12.829,6953,80,2,100,False,8,car,0 days 00:59:11.736000,0 days 00:59:11.736000
2019-09-07 13:44:13.069,7003,80,2,100,False,8,car,0 days 00:59:11.976000,0 days 00:59:11.976000
2019-09-07 13:44:13.309,7000,80,2,100,False,8,car,0 days 00:59:12.216000,0 days 00:59:12.216000
2019-09-07 13:44:13.549,6981,80,2,100,False,8,car,0 days 00:59:12.456000,0 days 00:59:12.456000
2019-09-07 13:44:13.789,7004,80,2,100,False,8,car,0 days 00:59:12.696000,0 days 00:59:12.696000
2019-09-07 13:44:14.029,6975,80,2,100,False,8,car,0 days 00:59:12.936000,0 days 00:59:12.936000
2019-09-07 13:44:14.269,6948,80,2,99,False,8,car,0 days 00:59:13.176000,0 days 00:59:13.176000
2019-09-07 13:44:14.509,6962,80,2,93,False,8,car,0 days 00:59:13.416000,0 days 00:59:13.416000
2019-09-07 13:44:14.748,6984,80,2,17,False,8,car,0 days 00:59:13.655000,0 days 00:59:13.655000
2019-09-07 13:44:14.988,7200,78,2,0,True,8,car,0 days 00:59:13.895000,0 days 00:59:13.895000
2019-09-07 13:44:15.228,5718,77,1,0,True,8,car,0 days 00:59:14.135000,0 days 00:59:14.135000
2019-09-07 13:44:15.468,4038,74,0,0,True,8,car,0 days 00:59:14.375000,0 days 00:59:14.375000
2019-09-07 13:44:15.708,3625,72,0,0,True,8,car,0 days 00:59:14.615000,0 days 00:59:14.615000
2019-09-07 13:44:15.948,3432,67,0,0,True,8,car,0 days 00:59:14.855000,0 days 00:59:14.855000
2019-09-07 13:44:16.188,3374,63,0,0,True,8,car,0 days 00:59:15.095000,0 days 00:59:15.095000
2019-09-07 13:44:16.428,3566,60,0,0,True,8,car,0 days 00:59:15.335000,0 days 00:59:15.335000
2019-09-07 13:44:16.668,3581,55,0,0,True,8,car,0 days 00:59:15.575000,0 days 00:59:15.575000
2019-09-07 13:44:16.908,3608,52,0,0,True,8,car,0 days 00:59:15.815000,0 days 00:59:15.815000
2019-09-07 13:44:17.148,3603,49,0,0,True,8,car,0 days 00:59:16.055000,0 days 00:59:16.055000
2019-09-07 13:44:17.388,3512,46,0,0,True,8,car,0 days 00:59:16.295000,0 days 00:59:16.295000
2019-09-07 13:44:17.628,3597,41,0,0,True,8,car,0 days 00:59:16.535000,0 days 00:59:16.535000
2019-09-07 13:44:17.868,3484,36,0,0,True,8,car,0 days 00:59:16.775000,0 days 00:59:16.775000
2019-09-07 13:44:18.108,3542,31,0,0,True,8,car,0 days 00:59:17.015000,0 days 00:59:17.015000
2019-09-07 13:44:18.348,3476,28,0,0,True,8,car,0 days 00:59:17.255000,0 days 00:59:17.255000
2019-09-07 13:44:18.588,3608,21,0,0,True,8,car,0 days 00:59:17.495000,0 days 00:59:17.495000
2019-09-07 13:44:18.828,3513,14,0,0,True,8,car,0 days 00:59:17.735000,0 days 00:59:17.735000
2019-09-07 13:44:19.068,3486,9,0,0,True,8,car,0 days 00:59:17.975000,0 days 00:59:17.975000
2019-09-07 13:44:19.269,3480,7,0,0,True,8,car,0 days 00:59:18.176000,0 days 00:59:18.176000
2019-09-07 13:44:19.549,3554,4,0,0,True,8,car,0 days 00:59:18.456000,0 days 00:59:18.456000
2019-09-07 13:44:19.789,3541,2,0,0,True,8,car,0 days 00:59:18.696000,0 days 00:59:18.696000
2019-09-07 13:44:20.029,3412,0,0,0,True,8,car,0 days 00:59:18.936000,0 days 00:59:18.936000
2019-09-07 13:44:20.269,3500,0,0,0,True,8,car,0 days 00:59:19.176000,0 days 00:59:19.176000
2019-09-07 13:44:20.509,3599,0,0,0,True,8,car,0 days 00:59:19.416000,0 days 00:59:19.416000
2019-09-07 13:44:20.749,3576,0,0,0,False,8,car,0 days 00:59:19.656000,0 days 00:59:19.656000
2019-09-07 13:44:20.989,3534,0,0,0,False,8,car,0 days 00:59:19.896000,0 days 00:59:19.896000
2019-09-07 13:44:21.229,2949,0,0,0,False,8,car,0 days 00:59:20.136000,0 days 00:59:20.136000
2019-09-07 13:44:21.469,1269,0,0,0,False,8,car,0 days 00:59:20.376000,0 days 00:59:20.376000
2019-09-07 13:44:21.748,0,0,0,0,False,8,car,0 days 00:59:20.655000,0 days 00:59:20.655000
2019-09-07 13:44:21.988,0,0,0,0,False,8,car,0 days 00:59:20.895000,0 days 00:59:20.895000
2019-09-07 13:44:22.228,0,0,0,0,False,8,car,0 days 00:59:21.135000,0 days 00:59:21.135000
2019-09-07 13:44:22.468,0,0,0,0,False,8,car,0 days 00:59:21.375000,0 days 00:59:21.375000
2019-09-07 13:44:22.708,0,0,0,0,False,8,car,0 days 00:59:21.615000,0 days 00:59:21.615000
2019-09-07 13:44:22.948,0,0,0,0,False,8,car,0 days 00:59:21.855000,0 days 00:59:21.855000
2019-09-07 13:44:23.188,0,0,0,0,False,8,car,0 days 00:59:22.095000,0 days 00:59:22.095000
2019-09-07 13:44:23.428,0,0,0,0,False,8,car,0 days 00:59:22.335000,0 days 00:59:22.335000
2019-09-07 13:44:23.668,0,0,0,0,False,8,car,0 days 00:59:22.575000,0 days 00:59:22.575000
2019-09-07 13:44:23.908,0,0,0,0,False,8,car,0 days 00:59:22.815000,0 days 00:59:22.815000
2019-09-07 13:44:24.148,0,0,0,0,False,8,car,0 days 00:59:23.055000,0 days 00:59:23.055000
2019-09-07 13:44:24.428,0,0,0,0,False,8,car,0 days 00:59:23.335000,0 days 00:59:23.335000
2019-09-07 13:44:24.668,0,0,0,0,False,8,car,0 days 00:59:23.575000,0 days 00:59:23.575000
2019-09-07 13:44:24.908,0,0,0,0,False,8,car,0 days 00:59:23.815000,0 days 00:59:23.815000
2019-09-07 13:44:25.148,0,0,0,0,False,8,car,0 days 00:59:24.055000,0 days 00:59:24.055000
2019-09-07 13:44:25.388,0,0,0,0,False,8,car,0 days 00:59:24.295000,0 days 00:59:24.295000
2019-09-07 13:44:25.629,0,0,0,0,False,8,car,0 days 00:59:24.536000,0 days 00:59:24.536000
2019-09-07 13:44:25.869,0,0,0,0,False,8,car,0 days 00:59:24.776000,0 days 00:59:24.776000
2019-09-07 13:44:26.109,0,0,0,0,False,8,car,0 days 00:59:25.016000,0 days 00:59:25.016000
2019-09-07 13:44:26.349,0,0,0,0,False,8,car,0 days 00:59:25.256000,0 days 00:59:25.256000
2019-09-07 13:44:26.589,0,0,0,0,False,8,car,0 days 00:59:25.496000,0 days 00:59:25.496000
2019-09-07 13:44:26.829,0,0,0,0,False,8,car,0 days 00:59:25.736000,0 days 00:59:25.736000
2019-09-07 13:44:27.069,0,0,0,0,False,8,car,0 days 00:59:25.976000,0 days 00:59:25.976000
2019-09-07 13:44:27.349,0,0,0,0,False,8,car,0 days 00:59:26.256000,0 days 00:59:26.256000
2019-09-07 13:44:27.589,0,0,0,0,False,8,car,0 days 00:59:26.496000,0 days 00:59:26.496000
2019-09-07 13:44:27.829,0,0,0,0,False,8,car,0 days 00:59:26.736000,0 days 00:59:26.736000
2019-09-07 13:44:28.069,0,0,0,0,False,8,car,0 days 00:59:26.976000,0 days 00:59:26.976000
2019-09-07 13:44:28.309,0,0,0,0,False,8,car,0 days 00:59:27.216000,0 days 00:59:27.216000
2019-09-07 13:44:28.589,0,0,0,0,False,8,car,0 days 00:59:27.496000,0 days 00:59:27.496000
2019-09-07 13:44:28.828,0,0,0,0,False,8,car,0 days 00:59:27.735000,0 days 00:59:27.735000
2019-09-07 13:44:29.068,0,0,0,0,False,8,car,0 days 00:59:27.975000,0 days 00:59:27.975000
2019-09-07 13:44:29.308,0,0,0,0,False,8,car,0 days 00:59:28.215000,0 days 00:59:28.215000
2019-09-07 13:44:29.548,0,0,0,0,False,8,car,0 days 00:59:28.455000,0 days 00:59:28.455000
2019-09-07 13:44:29.788,0,0,0,0,False,8,car,0 days 00:59:28.695000,0 days 00:59:28.695000
2019-09-07 13:44:30.028,0,0,0,0,False,8,car,0 days 00:59:28.935000,0 days 00:59:28.935000
2019-09-07 13:44:30.428,0,0,0,0,False,8,car,0 days 00:59:29.335000,0 days 00:59:29.335000
2019-09-07 13:44:30.668,0,0,0,0,False,8,car,0 days 00:59:29.575000,0 days 00:59:29.575000
2019-09-07 13:44:30.908,0,0,0,0,False,8,car,0 days 00:59:29.815000,0 days 00:59:29.815000
2019-09-07 13:44:31.148,0,0,0,0,False,8,car,0 days 00:59:30.055000,0 days 00:59:30.055000
2019-09-07 13:44:31.388,0,0,0,0,False,8,car,0 days 00:59:30.295000,0 days 00:59:30.295000
2019-09-07 13:44:31.628,0,0,0,0,False,8,car,0 days 00:59:30.535000,0 days 00:59:30.535000
2019-09-07 13:44:31.868,0,0,0,0,False,8,car,0 days 00:59:30.775000,0 days 00:59:30.775000
2019-09-07 13:44:32.148,0,0,0,0,False,8,car,0 days 00:59:31.055000,0 days 00:59:31.055000
2019-09-07 13:44:32.349,0,0,0,0,False,8,car,0 days 00:59:31.256000,0 days 00:59:31.256000
2019-09-07 13:44:32.589,0,0,0,0,False,8,car,0 days 00:59:31.496000,0 days 00:59:31.496000
2019-09-07 13:44:32.829,0,0,0,0,False,8,car,0 days 00:59:31.736000,0 days 00:59:31.736000
2019-09-07 13:44:33.069,0,0,0,0,False,8,car,0 days 00:59:31.976000,0 days 00:59:31.976000
2019-09-07 13:44:33.309,0,0,0,0,False,8,car,0 days 00:59:32.216000,0 days 00:59:32.216000
2019-09-07 13:44:33.549,0,0,0,0,False,8,car,0 days 00:59:32.456000,0 days 00:59:32.456000
2019-09-07 13:44:33.789,0,0,0,0,False,8,car,0 days 00:59:32.696000,0 days 00:59:32.696000
2019-09-07 13:44:34.029,0,0,0,0,False,8,car,0 days 00:59:32.936000,0 days 00:59:32.936000
2019-09-07 13:44:34.269,0,0,0,0,False,8,car,0 days 00:59:33.176000,0 days 00:59:33.176000
2019-09-07 13:44:34.509,0,0,0,0,False,8,car,0 days 00:59:33.416000,0 days 00:59:33.416000
2019-09-07 13:44:34.749,0,0,0,0,False,8,car,0 days 00:59:33.656000,0 days 00:59:33.656000
2019-09-07 13:44:34.989,0,0,0,0,False,8,car,0 days 00:59:33.896000,0 days 00:59:33.896000
2019-09-07 13:44:35.229,0,0,0,0,False,8,car,0 days 00:59:34.136000,0 days 00:59:34.136000
2019-09-07 13:44:35.469,0,0,0,0,False,8,car,0 days 00:59:34.376000,0 days 00:59:34.376000
2019-09-07 13:44:35.708,0,0,0,0,False,8,car,0 days 00:59:34.615000,0 days 00:59:34.615000
2019-09-07 13:44:35.948,0,0,0,0,False,8,car,0 days 00:59:34.855000,0 days 00:59:34.855000
2019-09-07 13:44:36.268,0,0,0,0,False,8,car,0 days 00:59:35.175000,0 days 00:59:35.175000
2019-09-07 13:44:36.508,0,0,0,0,False,8,car,0 days 00:59:35.415000,0 days 00:59:35.415000
2019-09-07 13:44:36.748,0,0,0,0,False,8,car,0 days 00:59:35.655000,0 days 00:59:35.655000
2019-09-07 13:44:36.988,0,0,0,0,False,8,car,0 days 00:59:35.895000,0 days 00:59:35.895000
2019-09-07 13:44:37.228,0,0,0,0,False,8,car,0 days 00:59:36.135000,0 days 00:59:36.135000
2019-09-07 13:44:37.468,0,0,0,0,False,8,car,0 days 00:59:36.375000,0 days 00:59:36.375000
2019-09-07 13:44:37.708,0,0,0,0,False,8,car,0 days 00:59:36.615000,0 days 00:59:36.615000
2019-09-07 13:44:37.948,0,0,0,0,False,8,car,0 days 00:59:36.855000,0 days 00:59:36.855000
2019-09-07 13:44:38.188,0,0,0,0,False,8,car,0 days 00:59:37.095000,0 days 00:59:37.095000
2019-09-07 13:44:38.428,0,0,0,0,False,8,car,0 days 00:59:37.335000,0 days 00:59:37.335000
2019-09-07 13:44:38.668,0,0,0,0,False,8,car,0 days 00:59:37.575000,0 days 00:59:37.575000
2019-09-07 13:44:38.869,0,0,0,0,False,8,car,0 days 00:59:37.776000,0 days 00:59:37.776000
2019-09-07 13:44:39.109,0,0,0,0,False,8,car,0 days 00:59:38.016000,0 days 00:59:38.016000
2019-09-07 13:44:39.349,0,0,0,0,False,8,car,0 days 00:59:38.256000,0 days 00:59:38.256000
2019-09-07 13:44:39.589,0,0,0,0,False,8,car,0 days 00:59:38.496000,0 days 00:59:38.496000
2019-09-07 13:44:39.829,0,0,0,0,False,8,car,0 days 00:59:38.736000,0 days 00:59:38.736000
2019-09-07 13:44:40.069,0,0,0,0,False,8,car,0 days 00:59:38.976000,0 days 00:59:38.976000
2019-09-07 13:44:40.309,0,0,0,0,False,8,car,0 days 00:59:39.216000,0 days 00:59:39.216000
2019-09-07 13:44:40.589,0,0,0,0,False,8,car,0 days 00:59:39.496000,0 days 00:59:39.496000
2019-09-07 13:44:40.829,0,0,0,0,False,8,car,0 days 00:59:39.736000,0 days 00:59:39.736000
2019-09-07 13:44:41.069,0,0,0,0,False,8,car,0 days 00:59:39.976000,0 days 00:59:39.976000
2019-09-07 13:44:41.309,0,0,0,0,False,8,car,0 days 00:59:40.216000,0 days 00:59:40.216000
2019-09-07 13:44:41.549,0,0,0,0,False,8,car,0 days 00:59:40.456000,0 days 00:59:40.456000
2019-09-07 13:44:41.829,0,0,0,0,False,8,car,0 days 00:59:40.736000,0 days 00:59:40.736000
2019-09-07 13:44:42.109,0,0,0,0,False,8,car,0 days 00:59:41.016000,0 days 00:59:41.016000
2019-09-07 13:44:42.349,0,0,0,0,False,8,car,0 days 00:59:41.256000,0 days 00:59:41.256000
2019-09-07 13:44:42.589,0,0,0,0,False,8,car,0 days 00:59:41.496000,0 days 00:59:41.496000
2019-09-07 13:44:42.868,0,4,0,0,False,8,car,0 days 00:59:41.775000,0 days 00:59:41.775000
2019-09-07 13:44:43.108,0,1,0,0,False,8,car,0 days 00:59:42.015000,0 days 00:59:42.015000
2019-09-07 13:44:43.348,0,2,0,0,False,8,car,0 days 00:59:42.255000,0 days 00:59:42.255000
2019-09-07 13:44:43.588,0,0,0,0,False,8,car,0 days 00:59:42.495000,0 days 00:59:42.495000
2019-09-07 13:44:43.828,0,0,0,0,False,8,car,0 days 00:59:42.735000,0 days 00:59:42.735000
2019-09-07 13:44:44.068,0,0,0,0,False,8,car,0 days 00:59:42.975000,0 days 00:59:42.975000
2019-09-07 13:44:44.308,0,0,0,0,False,8,car,0 days 00:59:43.215000,0 days 00:59:43.215000
2019-09-07 13:44:44.548,0,0,0,0,False,8,car,0 days 00:59:43.455000,0 days 00:59:43.455000
2019-09-07 13:44:44.788,0,0,0,0,False,8,car,0 days 00:59:43.695000,0 days 00:59:43.695000
2019-09-07 13:44:45.028,0,0,0,0,False,8,car,0 days 00:59:43.935000,0 days 00:59:43.935000
2019-09-07 13:44:45.229,0,0,0,0,False,8,car,0 days 00:59:44.136000,0 days 00:59:44.136000
2019-09-07 13:44:45.469,0,0,0,0,False,8,car,0 days 00:59:44.376000,0 days 00:59:44.376000
2019-09-07 13:44:45.709,0,0,0,0,False,8,car,0 days 00:59:44.616000,0 days 00:59:44.616000
2019-09-07 13:44:45.949,0,0,0,0,False,8,car,0 days 00:59:44.856000,0 days 00:59:44.856000
2019-09-07 13:44:46.189,0,0,0,0,False,8,car,0 days 00:59:45.096000,0 days 00:59:45.096000
2019-09-07 13:44:46.469,0,0,0,0,False,8,car,0 days 00:59:45.376000,0 days 00:59:45.376000
2019-09-07 13:44:46.709,0,0,0,0,False,8,car,0 days 00:59:45.616000,0 days 00:59:45.616000
2019-09-07 13:44:46.949,0,0,0,0,False,8,car,0 days 00:59:45.856000,0 days 00:59:45.856000
2019-09-07 13:44:47.189,0,0,0,0,False,8,car,0 days 00:59:46.096000,0 days 00:59:46.096000
2019-09-07 13:44:47.429,0,0,0,0,False,8,car,0 days 00:59:46.336000,0 days 00:59:46.336000
2019-09-07 13:44:47.669,0,0,0,0,False,8,car,0 days 00:59:46.576000,0 days 00:59:46.576000
2019-09-07 13:44:47.909,0,0,0,0,False,8,car,0 days 00:59:46.816000,0 days 00:59:46.816000
2019-09-07 13:44:48.149,0,0,0,0,False,8,car,0 days 00:59:47.056000,0 days 00:59:47.056000
2019-09-07 13:44:48.389,0,0,0,0,False,8,car,0 days 00:59:47.296000,0 days 00:59:47.296000
2019-09-07 13:44:48.629,0,0,0,0,False,8,car,0 days 00:59:47.536000,0 days 00:59:47.536000
2019-09-07 13:44:48.869,0,0,0,0,False,8,car,0 days 00:59:47.776000,0 days 00:59:47.776000
2019-09-07 13:44:49.109,0,0,0,0,False,8,car,0 days 00:59:48.016000,0 days 00:59:48.016000
2019-09-07 13:44:49.349,0,0,0,0,False,8,car,0 days 00:59:48.256000,0 days 00:59:48.256000
2019-09-07 13:44:49.589,0,0,0,0,False,8,car,0 days 00:59:48.496000,0 days 00:59:48.496000
2019-09-07 13:44:49.868,0,0,0,0,False,8,car,0 days 00:59:48.775000,0 days 00:59:48.775000
2019-09-07 13:44:50.108,0,0,0,0,False,8,car,0 days 00:59:49.015000,0 days 00:59:49.015000
2019-09-07 13:44:50.348,0,0,0,0,False,8,car,0 days 00:59:49.255000,0 days 00:59:49.255000
2019-09-07 13:44:50.588,0,0,0,0,False,8,car,0 days 00:59:49.495000,0 days 00:59:49.495000
2019-09-07 13:44:50.828,0,0,0,0,False,8,car,0 days 00:59:49.735000,0 days 00:59:49.735000
2019-09-07 13:44:51.068,0,0,0,0,False,8,car,0 days 00:59:49.975000,0 days 00:59:49.975000
2019-09-07 13:44:51.308,0,0,0,0,False,8,car,0 days 00:59:50.215000,0 days 00:59:50.215000
2019-09-07 13:44:51.548,0,0,0,0,False,8,car,0 days 00:59:50.455000,0 days 00:59:50.455000
2019-09-07 13:44:51.789,0,0,0,0,False,8,car,0 days 00:59:50.696000,0 days 00:59:50.696000
2019-09-07 13:44:52.029,0,0,0,0,False,8,car,0 days 00:59:50.936000,0 days 00:59:50.936000
2019-09-07 13:44:52.269,0,0,0,0,False,8,car,0 days 00:59:51.176000,0 days 00:59:51.176000
2019-09-07 13:44:52.509,0,0,0,0,False,8,car,0 days 00:59:51.416000,0 days 00:59:51.416000
2019-09-07 13:44:52.749,0,0,0,0,False,8,car,0 days 00:59:51.656000,0 days 00:59:51.656000
2019-09-07 13:44:52.989,0,0,0,0,False,8,car,0 days 00:59:51.896000,0 days 00:59:51.896000
2019-09-07 13:44:53.229,0,0,0,0,False,8,car,0 days 00:59:52.136000,0 days 00:59:52.136000
